Chrom	Start	End	H37rv_GeneID	IntergenicRegion_IsNextTo_PLC_Gene	Intergenic_GeneToTheLeft	Intergenic_GeneToTheLeft_FuncCategory	Intergenic_GeneToTheRight	Intergenic_GeneToTheRight_FuncCategory
NC_000962.3	2726780	2726805	IntergenicRegion_1908_Rv2428-Rv2429	False	Rv2428	NotExcluded	Rv2429	NotExcluded
NC_000962.3	2727920	2727966	IntergenicRegion_1909_Rv2430c-Rv2431c	True	Rv2430c	PE/PPEs	Rv2431c	PE/PPEs
NC_000962.3	2728266	2728436	IntergenicRegion_1910_Rv2431c-Rv2432c	True	Rv2431c	PE/PPEs	Rv2432c	NotExcluded
NC_000962.3	2732749	2733229	IntergenicRegion_1911_Rv2435c-Rv2436	False	Rv2435c	NotExcluded	Rv2436	NotExcluded
NC_000962.3	2734144	2734375	IntergenicRegion_1912_Rv2436-Rv2437	False	Rv2436	NotExcluded	Rv2437	NotExcluded
NC_000962.3	2736987	2737116	IntergenicRegion_1913_Rv2438A-Rv2439c	False	Rv2438A	NotExcluded	Rv2439c	NotExcluded
NC_000962.3	2739686	2739771	IntergenicRegion_1914_Rv2440c-Rv2441c	False	Rv2440c	NotExcluded	Rv2441c	NotExcluded
NC_000962.3	2740032	2740046	IntergenicRegion_1915_Rv2441c-Rv2442c	False	Rv2441c	NotExcluded	Rv2442c	NotExcluded
NC_000962.3	2740361	2740708	IntergenicRegion_1916_Rv2442c-Rv2443	False	Rv2442c	NotExcluded	Rv2443	NotExcluded
NC_000962.3	2744984	2745313	IntergenicRegion_1917_Rv2444c-Rv2445c	False	Rv2444c	NotExcluded	Rv2445c	NotExcluded
NC_000962.3	2745724	2745766	IntergenicRegion_1918_Rv2445c-Rv2446c	False	Rv2445c	NotExcluded	Rv2446c	NotExcluded
NC_000962.3	2750225	2750312	IntergenicRegion_1919_Rv2448c-Rv2449c	False	Rv2448c	NotExcluded	Rv2449c	NotExcluded
NC_000962.3	2751572	2751661	IntergenicRegion_1920_Rv2449c-Rv2450c	False	Rv2449c	NotExcluded	Rv2450c	NotExcluded
NC_000962.3	2752180	2752261	IntergenicRegion_1921_Rv2450c-Rv2451	False	Rv2450c	NotExcluded	Rv2451	NotExcluded
NC_000962.3	2752660	2752847	IntergenicRegion_1922_Rv2451-Rv2452c	False	Rv2451	NotExcluded	Rv2452c	NotExcluded
NC_000962.3	2752994	2753017	IntergenicRegion_1923_Rv2452c-Rv2453c	False	Rv2452c	NotExcluded	Rv2453c	NotExcluded
NC_000962.3	2753623	2753624	IntergenicRegion_1924_Rv2453c-Rv2454c	False	Rv2453c	NotExcluded	Rv2454c	NotExcluded
NC_000962.3	2756704	2756935	IntergenicRegion_1925_Rv2455c-Rv2456c	False	Rv2455c	NotExcluded	Rv2456c	NotExcluded
NC_000962.3	2758192	2758207	IntergenicRegion_1926_Rv2456c-Rv2457c	False	Rv2456c	NotExcluded	Rv2457c	NotExcluded
NC_000962.3	2759488	2759778	IntergenicRegion_1927_Rv2457c-Rv2458	False	Rv2457c	NotExcluded	Rv2458	NotExcluded
NC_000962.3	2760687	2760853	IntergenicRegion_1928_Rv2458-Rv2459	False	Rv2458	NotExcluded	Rv2459	NotExcluded
NC_000962.3	2762380	2762530	IntergenicRegion_1929_Rv2459-Rv2460c	False	Rv2459	NotExcluded	Rv2460c	NotExcluded
NC_000962.3	2763774	2763890	IntergenicRegion_1930_Rv2461c-Rv2462c	False	Rv2461c	NotExcluded	Rv2462c	NotExcluded
NC_000962.3	2765291	2765330	IntergenicRegion_1931_Rv2462c-MTB000030	False	Rv2462c	NotExcluded	MTB000030	NotExcluded
NC_000962.3	2765404	2765540	IntergenicRegion_1932_MTB000030-MTB000031	False	MTB000030	NotExcluded	MTB000031	NotExcluded
NC_000962.3	2765611	2765654	IntergenicRegion_1933_MTB000031-Rv2463	False	MTB000031	NotExcluded	Rv2463	NotExcluded
NC_000962.3	2766839	2766858	IntergenicRegion_1934_Rv2463-Rv2464c	False	Rv2463	NotExcluded	Rv2464c	NotExcluded
NC_000962.3	2767665	2767670	IntergenicRegion_1935_Rv2464c-Rv2465c	False	Rv2464c	NotExcluded	Rv2465c	NotExcluded
NC_000962.3	2768159	2768260	IntergenicRegion_1936_Rv2465c-Rv2466c	False	Rv2465c	NotExcluded	Rv2466c	NotExcluded
NC_000962.3	2768884	2768985	IntergenicRegion_1937_Rv2466c-Rv2467	False	Rv2466c	NotExcluded	Rv2467	NotExcluded
NC_000962.3	2771571	2771643	IntergenicRegion_1938_Rv2467-Rv2468c	False	Rv2467	NotExcluded	Rv2468c	NotExcluded
NC_000962.3	2772331	2772366	IntergenicRegion_1939_Rv2468A-Rv2469c	False	Rv2468A	NotExcluded	Rv2469c	NotExcluded
NC_000962.3	2773035	2773177	IntergenicRegion_1940_Rv2469c-Rv2470	False	Rv2469c	NotExcluded	Rv2470	NotExcluded
NC_000962.3	2775204	2775271	IntergenicRegion_1941_Rv2471-Rv2472	False	Rv2471	NotExcluded	Rv2472	NotExcluded
NC_000962.3	2775565	2775567	IntergenicRegion_1942_Rv2472-Rv2473	False	Rv2472	NotExcluded	Rv2473	NotExcluded
NC_000962.3	2776284	2776315	IntergenicRegion_1943_Rv2473-Rv2474c	False	Rv2473	NotExcluded	Rv2474c	NotExcluded
NC_000962.3	2776969	2776974	IntergenicRegion_1944_Rv2474c-Rv2475c	False	Rv2474c	NotExcluded	Rv2475c	NotExcluded
NC_000962.3	2782262	2782365	IntergenicRegion_1945_Rv2476c-Rv2477c	False	Rv2476c	NotExcluded	Rv2477c	NotExcluded
NC_000962.3	2784042	2784122	IntergenicRegion_1946_Rv2477c-Rv2478c	False	Rv2477c	NotExcluded	Rv2478c	NotExcluded
NC_000962.3	2784608	2784656	IntergenicRegion_1947_Rv2478c-Rv2479c	True	Rv2478c	NotExcluded	Rv2479c	InsertionSeqs_And_Phages
NC_000962.3	2785918	2786574	IntergenicRegion_1948_Rv2480c-Rv2481c	True	Rv2480c	InsertionSeqs_And_Phages	Rv2481c	NotExcluded
NC_000962.3	2786898	2786913	IntergenicRegion_1949_Rv2481c-Rv2482c	False	Rv2481c	NotExcluded	Rv2482c	NotExcluded
NC_000962.3	2792494	2792722	IntergenicRegion_1950_Rv2484c-Rv2485c	False	Rv2484c	NotExcluded	Rv2485c	NotExcluded
NC_000962.3	2793988	2794175	IntergenicRegion_1951_Rv2485c-MTB000032	False	Rv2485c	NotExcluded	MTB000032	NotExcluded
NC_000962.3	2794249	2794349	IntergenicRegion_1952_MTB000032-Rv2486	False	MTB000032	NotExcluded	Rv2486	NotExcluded
NC_000962.3	2795120	2795300	IntergenicRegion_1953_Rv2486-Rv2487c	True	Rv2486	NotExcluded	Rv2487c	PE/PPEs
NC_000962.3	2797385	2797466	IntergenicRegion_1954_Rv2487c-Rv2488c	True	Rv2487c	PE/PPEs	Rv2488c	NotExcluded
NC_000962.3	2801145	2801253	IntergenicRegion_1955_Rv2489c-Rv2490c	True	Rv2489c	NotExcluded	Rv2490c	PE/PPEs
NC_000962.3	2806236	2806664	IntergenicRegion_1956_Rv2490c-Rv2491	True	Rv2490c	PE/PPEs	Rv2491	NotExcluded
NC_000962.3	2808030	2808082	IntergenicRegion_1957_Rv2492-Rv2493	False	Rv2492	NotExcluded	Rv2493	NotExcluded
NC_000962.3	2808304	2808309	IntergenicRegion_1958_Rv2493-Rv2494	False	Rv2493	NotExcluded	Rv2494	NotExcluded
NC_000962.3	2808735	2808757	IntergenicRegion_1959_Rv2494-Rv2495c	False	Rv2494	NotExcluded	Rv2495c	NotExcluded
NC_000962.3	2810982	2810992	IntergenicRegion_1960_Rv2496c-Rv2497c	False	Rv2496c	NotExcluded	Rv2497c	NotExcluded
NC_000962.3	2812096	2812354	IntergenicRegion_1961_Rv2497c-Rv2498c	False	Rv2497c	NotExcluded	Rv2498c	NotExcluded
NC_000962.3	2814911	2814915	IntergenicRegion_1962_Rv2500c-Rv2501c	False	Rv2500c	NotExcluded	Rv2501c	NotExcluded
NC_000962.3	2816880	2816884	IntergenicRegion_1963_Rv2501c-Rv2502c	False	Rv2501c	NotExcluded	Rv2502c	NotExcluded
NC_000962.3	2819870	2819952	IntergenicRegion_1964_Rv2504c-Rv2505c	False	Rv2504c	NotExcluded	Rv2505c	NotExcluded
NC_000962.3	2821596	2821711	IntergenicRegion_1965_Rv2505c-Rv2506	False	Rv2505c	NotExcluded	Rv2506	NotExcluded
NC_000962.3	2822359	2822437	IntergenicRegion_1966_Rv2506-Rv2507	False	Rv2506	NotExcluded	Rv2507	NotExcluded
NC_000962.3	2824593	2824677	IntergenicRegion_1967_Rv2508c-Rv2509	False	Rv2508c	NotExcluded	Rv2509	NotExcluded
NC_000962.3	2825484	2825487	IntergenicRegion_1968_Rv2509-Rv2510c	False	Rv2509	NotExcluded	Rv2510c	NotExcluded
NC_000962.3	2827089	2827156	IntergenicRegion_1969_Rv2510c-Rv2511	False	Rv2510c	NotExcluded	Rv2511	NotExcluded
NC_000962.3	2827804	2827853	IntergenicRegion_1970_Rv2511-MTB000033	False	Rv2511	NotExcluded	MTB000033	NotExcluded
NC_000962.3	2827926	2828555	IntergenicRegion_1971_MTB000033-Rv2512c	True	MTB000033	NotExcluded	Rv2512c	InsertionSeqs_And_Phages
NC_000962.3	2829803	2830160	IntergenicRegion_1972_Rv2512c-Rv2513	True	Rv2512c	InsertionSeqs_And_Phages	Rv2513	NotExcluded
NC_000962.3	2830583	2830876	IntergenicRegion_1973_Rv2513-Rv2514c	False	Rv2513	NotExcluded	Rv2514c	NotExcluded
NC_000962.3	2831338	2831343	IntergenicRegion_1974_Rv2514c-Rv2515c	False	Rv2514c	NotExcluded	Rv2515c	NotExcluded
NC_000962.3	2832591	2832709	IntergenicRegion_1975_Rv2515c-Rv2516c	False	Rv2515c	NotExcluded	Rv2516c	NotExcluded
NC_000962.3	2833761	2834108	IntergenicRegion_1976_Rv2517c-Rv2518c	False	Rv2517c	NotExcluded	Rv2518c	NotExcluded
NC_000962.3	2835335	2835493	IntergenicRegion_1977_Rv2518c-MTB000034	False	Rv2518c	NotExcluded	MTB000034	NotExcluded
NC_000962.3	2835566	2835784	IntergenicRegion_1978_MTB000034-Rv2519	True	MTB000034	NotExcluded	Rv2519	PE/PPEs
NC_000962.3	2837263	2837387	IntergenicRegion_1979_Rv2519-Rv2520c	True	Rv2519	PE/PPEs	Rv2520c	NotExcluded
NC_000962.3	2837615	2837683	IntergenicRegion_1980_Rv2520c-Rv2521	False	Rv2520c	NotExcluded	Rv2521	NotExcluded
NC_000962.3	2839930	2840122	IntergenicRegion_1981_Rv2523c-Rv2524c	False	Rv2523c	NotExcluded	Rv2524c	NotExcluded
NC_000962.3	2849332	2849851	IntergenicRegion_1982_Rv2524c-Rv2525c	False	Rv2524c	NotExcluded	Rv2525c	NotExcluded
NC_000962.3	2850574	2851090	IntergenicRegion_1983_Rv2525c-Rv2526	False	Rv2525c	NotExcluded	Rv2526	NotExcluded
NC_000962.3	2851716	2851750	IntergenicRegion_1984_Rv2527-Rv2528c	False	Rv2527	NotExcluded	Rv2528c	NotExcluded
NC_000962.3	2852671	2852874	IntergenicRegion_1985_Rv2528c-Rv2529	False	Rv2528c	NotExcluded	Rv2529	NotExcluded
NC_000962.3	2854907	2854937	IntergenicRegion_1986_Rv2530A-Rv2531c	False	Rv2530A	NotExcluded	Rv2531c	NotExcluded
NC_000962.3	2857781	2857852	IntergenicRegion_1987_Rv2531c-Rv2532c	False	Rv2531c	NotExcluded	Rv2532c	NotExcluded
NC_000962.3	2858724	2858726	IntergenicRegion_1988_Rv2533c-Rv2534c	False	Rv2533c	NotExcluded	Rv2534c	NotExcluded
NC_000962.3	2859290	2859299	IntergenicRegion_1989_Rv2534c-Rv2535c	False	Rv2534c	NotExcluded	Rv2535c	NotExcluded
NC_000962.3	2860418	2860451	IntergenicRegion_1990_Rv2535c-Rv2536	False	Rv2535c	NotExcluded	Rv2536	NotExcluded
NC_000962.3	2861144	2861147	IntergenicRegion_1991_Rv2536-Rv2537c	False	Rv2536	NotExcluded	Rv2537c	NotExcluded
NC_000962.3	2863203	2863206	IntergenicRegion_1992_Rv2539c-Rv2540c	False	Rv2539c	NotExcluded	Rv2540c	NotExcluded
NC_000962.3	2864412	2864426	IntergenicRegion_1993_Rv2540c-Rv2541	False	Rv2540c	NotExcluded	Rv2541	NotExcluded
NC_000962.3	2864834	2865129	IntergenicRegion_1994_Rv2541-Rv2542	False	Rv2541	NotExcluded	Rv2542	NotExcluded
NC_000962.3	2866341	2866467	IntergenicRegion_1995_Rv2542-Rv2543	True	Rv2542	NotExcluded	Rv2543	Coscolla Repetitive Genes
NC_000962.3	2868061	2868153	IntergenicRegion_1996_Rv2545-Rv2546	False	Rv2545	NotExcluded	Rv2546	NotExcluded
NC_000962.3	2868567	2868605	IntergenicRegion_1997_Rv2546-Rv2547	False	Rv2546	NotExcluded	Rv2547	NotExcluded
NC_000962.3	2869237	2869252	IntergenicRegion_1998_Rv2548-Rv2548A	False	Rv2548	NotExcluded	Rv2548A	NotExcluded
NC_000962.3	2869627	2869726	IntergenicRegion_1999_Rv2548A-Rv2549c	False	Rv2548A	NotExcluded	Rv2549c	NotExcluded
NC_000962.3	2870364	2870774	IntergenicRegion_2000_Rv2550c-Rv2551c	False	Rv2550c	NotExcluded	Rv2551c	NotExcluded
NC_000962.3	2871194	2871205	IntergenicRegion_2001_Rv2551c-Rv2552c	False	Rv2551c	NotExcluded	Rv2552c	NotExcluded
NC_000962.3	2876485	2876575	IntergenicRegion_2002_Rv2555c-Rv2556c	False	Rv2555c	NotExcluded	Rv2556c	NotExcluded
NC_000962.3	2876965	2877071	IntergenicRegion_2003_Rv2556c-Rv2557	False	Rv2556c	NotExcluded	Rv2557	NotExcluded
NC_000962.3	2877746	2877830	IntergenicRegion_2004_Rv2557-Rv2558	False	Rv2557	NotExcluded	Rv2558	NotExcluded
NC_000962.3	2878541	2878570	IntergenicRegion_2005_Rv2558-Rv2559c	False	Rv2558	NotExcluded	Rv2559c	NotExcluded
NC_000962.3	2879929	2880074	IntergenicRegion_2006_Rv2559c-Rv2560	False	Rv2559c	NotExcluded	Rv2560	NotExcluded
NC_000962.3	2881052	2881408	IntergenicRegion_2007_Rv2560-Rv2561	False	Rv2560	NotExcluded	Rv2561	NotExcluded
NC_000962.3	2881702	2881757	IntergenicRegion_2008_Rv2561-Rv2562	False	Rv2561	NotExcluded	Rv2562	NotExcluded
NC_000962.3	2882147	2882289	IntergenicRegion_2009_Rv2562-Rv2563	False	Rv2562	NotExcluded	Rv2563	NotExcluded
NC_000962.3	2883339	2883341	IntergenicRegion_2010_Rv2563-Rv2564	False	Rv2563	NotExcluded	Rv2564	NotExcluded
NC_000962.3	2884334	2884610	IntergenicRegion_2011_Rv2564-Rv2565	False	Rv2564	NotExcluded	Rv2565	NotExcluded
NC_000962.3	2886362	2886372	IntergenicRegion_2012_Rv2565-Rv2566	False	Rv2565	NotExcluded	Rv2566	NotExcluded
NC_000962.3	2894408	2894511	IntergenicRegion_2013_Rv2569c-Rv2570	False	Rv2569c	NotExcluded	Rv2570	NotExcluded
NC_000962.3	2895960	2896012	IntergenicRegion_2014_Rv2571c-Rv2572c	False	Rv2571c	NotExcluded	Rv2572c	NotExcluded
NC_000962.3	2897803	2898042	IntergenicRegion_2015_Rv2572c-Rv2573	False	Rv2572c	NotExcluded	Rv2573	NotExcluded
NC_000962.3	2898783	2898805	IntergenicRegion_2016_Rv2573-Rv2574	False	Rv2573	NotExcluded	Rv2574	NotExcluded
NC_000962.3	2899309	2899338	IntergenicRegion_2017_Rv2574-Rv2575	False	Rv2574	NotExcluded	Rv2575	NotExcluded
NC_000962.3	2900220	2900225	IntergenicRegion_2018_Rv2575-Rv2576c	False	Rv2575	NotExcluded	Rv2576c	NotExcluded
NC_000962.3	2900690	2900917	IntergenicRegion_2019_Rv2576c-Rv2577	False	Rv2576c	NotExcluded	Rv2577	NotExcluded
NC_000962.3	2902507	2902508	IntergenicRegion_2020_Rv2577-Rv2578c	False	Rv2577	NotExcluded	Rv2578c	NotExcluded
NC_000962.3	2903531	2903638	IntergenicRegion_2021_Rv2578c-Rv2579	False	Rv2578c	NotExcluded	Rv2579	NotExcluded
NC_000962.3	2904541	2904820	IntergenicRegion_2022_Rv2579-Rv2580c	False	Rv2579	NotExcluded	Rv2580c	NotExcluded
NC_000962.3	2906763	2906813	IntergenicRegion_2023_Rv2581c-Rv2582	False	Rv2581c	NotExcluded	Rv2582	NotExcluded
NC_000962.3	2907740	2907825	IntergenicRegion_2024_Rv2582-Rv2583c	False	Rv2582	NotExcluded	Rv2583c	NotExcluded
NC_000962.3	2910198	2910228	IntergenicRegion_2025_Rv2583c-Rv2584c	False	Rv2583c	NotExcluded	Rv2584c	NotExcluded
NC_000962.3	2910900	2911003	IntergenicRegion_2026_Rv2584c-Rv2585c	False	Rv2584c	NotExcluded	Rv2585c	NotExcluded
NC_000962.3	2912677	2912682	IntergenicRegion_2027_Rv2585c-Rv2586c	False	Rv2585c	NotExcluded	Rv2586c	NotExcluded
NC_000962.3	2914011	2914014	IntergenicRegion_2028_Rv2586c-Rv2587c	False	Rv2586c	NotExcluded	Rv2587c	NotExcluded
NC_000962.3	2915736	2915845	IntergenicRegion_2029_Rv2587c-Rv2588c	False	Rv2587c	NotExcluded	Rv2588c	NotExcluded
NC_000962.3	2916193	2916359	IntergenicRegion_2030_Rv2588c-Rv2589	False	Rv2588c	NotExcluded	Rv2589	NotExcluded
NC_000962.3	2917709	2917870	IntergenicRegion_2031_Rv2589-Rv2590	False	Rv2589	NotExcluded	Rv2590	NotExcluded
NC_000962.3	2921377	2921550	IntergenicRegion_2032_Rv2590-Rv2591	True	Rv2590	NotExcluded	Rv2591	PE/PPEs
NC_000962.3	2923182	2923198	IntergenicRegion_2033_Rv2591-Rv2592c	True	Rv2591	PE/PPEs	Rv2592c	NotExcluded
NC_000962.3	2925383	2925491	IntergenicRegion_2034_Rv2594c-Rv2595	False	Rv2594c	NotExcluded	Rv2595	NotExcluded
NC_000962.3	2926138	2926354	IntergenicRegion_2035_Rv2596-Rv2597	False	Rv2596	NotExcluded	Rv2597	NotExcluded
NC_000962.3	2926975	2926985	IntergenicRegion_2036_Rv2597-Rv2598	False	Rv2597	NotExcluded	Rv2598	NotExcluded
NC_000962.3	2927908	2927989	IntergenicRegion_2037_Rv2599-Rv2600	False	Rv2599	NotExcluded	Rv2600	NotExcluded
NC_000962.3	2929959	2930069	IntergenicRegion_2038_Rv2601-Rv2601A	False	Rv2601	NotExcluded	Rv2601A	NotExcluded
NC_000962.3	2930784	2930804	IntergenicRegion_2039_Rv2602-Rv2603c	False	Rv2602	NotExcluded	Rv2603c	NotExcluded
NC_000962.3	2931560	2931692	IntergenicRegion_2040_Rv2603c-Rv2604c	False	Rv2603c	NotExcluded	Rv2604c	NotExcluded
NC_000962.3	2932289	2932296	IntergenicRegion_2041_Rv2604c-Rv2605c	False	Rv2604c	NotExcluded	Rv2605c	NotExcluded
NC_000962.3	2933142	2933170	IntergenicRegion_2042_Rv2605c-Rv2606c	False	Rv2605c	NotExcluded	Rv2606c	NotExcluded
NC_000962.3	2934070	2934197	IntergenicRegion_2043_Rv2606c-Rv2607	False	Rv2606c	NotExcluded	Rv2607	NotExcluded
NC_000962.3	2934872	2935045	IntergenicRegion_2044_Rv2607-Rv2608	True	Rv2607	NotExcluded	Rv2608	PE/PPEs
NC_000962.3	2936788	2936809	IntergenicRegion_2045_Rv2608-Rv2609c	True	Rv2608	PE/PPEs	Rv2609c	NotExcluded
NC_000962.3	2939001	2939011	IntergenicRegion_2046_Rv2610c-Rv2611c	False	Rv2610c	NotExcluded	Rv2611c	NotExcluded
NC_000962.3	2943267	2943375	IntergenicRegion_2047_Rv2614c-Rv2614A	False	Rv2614c	NotExcluded	Rv2614A	NotExcluded
NC_000962.3	2944985	2945329	IntergenicRegion_2048_Rv2615c-Rv2616	True	Rv2615c	PE/PPEs	Rv2616	NotExcluded
NC_000962.3	2945830	2945846	IntergenicRegion_2049_Rv2616-Rv2617c	False	Rv2616	NotExcluded	Rv2617c	NotExcluded
NC_000962.3	2946287	2946433	IntergenicRegion_2050_Rv2617c-Rv2618	False	Rv2617c	NotExcluded	Rv2618	NotExcluded
NC_000962.3	2947449	2947461	IntergenicRegion_2051_Rv2619c-Rv2620c	False	Rv2619c	NotExcluded	Rv2620c	NotExcluded
NC_000962.3	2948558	2948635	IntergenicRegion_2052_Rv2621c-Rv2622	False	Rv2621c	NotExcluded	Rv2622	NotExcluded
NC_000962.3	2949457	2949592	IntergenicRegion_2053_Rv2622-Rv2623	False	Rv2622	NotExcluded	Rv2623	NotExcluded
NC_000962.3	2950486	2950488	IntergenicRegion_2054_Rv2623-Rv2624c	False	Rv2623	NotExcluded	Rv2624c	NotExcluded
NC_000962.3	2951307	2951321	IntergenicRegion_2055_Rv2624c-Rv2625c	False	Rv2624c	NotExcluded	Rv2625c	NotExcluded
NC_000962.3	2952503	2952561	IntergenicRegion_2056_Rv2625c-Rv2626c	False	Rv2625c	NotExcluded	Rv2626c	NotExcluded
NC_000962.3	2952993	2953506	IntergenicRegion_2057_Rv2626c-Rv2627c	False	Rv2626c	NotExcluded	Rv2627c	NotExcluded
NC_000962.3	2954748	2955057	IntergenicRegion_2058_Rv2627c-Rv2628	False	Rv2627c	NotExcluded	Rv2628	NotExcluded
NC_000962.3	2955420	2955766	IntergenicRegion_2059_Rv2628-Rv2629	False	Rv2628	NotExcluded	Rv2629	NotExcluded
NC_000962.3	2956891	2956892	IntergenicRegion_2060_Rv2629-Rv2630	False	Rv2629	NotExcluded	Rv2630	NotExcluded
NC_000962.3	2957432	2957571	IntergenicRegion_2061_Rv2630-Rv2631	False	Rv2630	NotExcluded	Rv2631	NotExcluded
NC_000962.3	2958870	2958908	IntergenicRegion_2062_Rv2631-Rv2632c	False	Rv2631	NotExcluded	Rv2632c	NotExcluded
NC_000962.3	2959190	2959334	IntergenicRegion_2063_Rv2632c-Rv2633c	False	Rv2632c	NotExcluded	Rv2633c	NotExcluded
NC_000962.3	2959820	2960104	IntergenicRegion_2064_Rv2633c-Rv2634c	True	Rv2633c	NotExcluded	Rv2634c	PE/PPEs
NC_000962.3	2962441	2962469	IntergenicRegion_2065_Rv2634c-Rv2635	True	Rv2634c	PE/PPEs	Rv2635	NotExcluded
NC_000962.3	2963390	2963585	IntergenicRegion_2066_Rv2636-Rv2637	False	Rv2636	NotExcluded	Rv2637	NotExcluded
NC_000962.3	2964242	2964404	IntergenicRegion_2067_Rv2637-Rv2638	False	Rv2637	NotExcluded	Rv2638	NotExcluded
NC_000962.3	2964851	2965025	IntergenicRegion_2068_Rv2638-Rv2639c	False	Rv2638	NotExcluded	Rv2639c	NotExcluded
NC_000962.3	2965358	2965477	IntergenicRegion_2069_Rv2639c-Rv2640c	False	Rv2639c	NotExcluded	Rv2640c	NotExcluded
NC_000962.3	2965837	2965938	IntergenicRegion_2070_Rv2640c-Rv2641	False	Rv2640c	NotExcluded	Rv2641	NotExcluded
NC_000962.3	2966397	2966532	IntergenicRegion_2071_Rv2641-Rv2642	False	Rv2641	NotExcluded	Rv2642	NotExcluded
NC_000962.3	2968406	2968532	IntergenicRegion_2072_Rv2643-Rv2644c	False	Rv2643	NotExcluded	Rv2644c	NotExcluded
NC_000962.3	2968850	2969496	IntergenicRegion_2073_Rv2644c-MTB000035	False	Rv2644c	NotExcluded	MTB000035	NotExcluded
NC_000962.3	2969568	2969752	IntergenicRegion_2074_MTB000035-MTB000036	False	MTB000035	NotExcluded	MTB000036	NotExcluded
NC_000962.3	2969825	2969854	IntergenicRegion_2075_MTB000036-MTB000037	False	MTB000036	NotExcluded	MTB000037	NotExcluded
NC_000962.3	2969925	2969941	IntergenicRegion_2076_MTB000037-MTB000038	False	MTB000037	NotExcluded	MTB000038	NotExcluded
NC_000962.3	2970013	2970122	IntergenicRegion_2077_MTB000038-Rv2645	False	MTB000038	NotExcluded	Rv2645	NotExcluded
NC_000962.3	2971549	2971658	IntergenicRegion_2078_Rv2646-Rv2647	True	Rv2646	InsertionSeqs_And_Phages	Rv2647	InsertionSeqs_And_Phages
NC_000962.3	2972027	2972159	IntergenicRegion_2079_Rv2647-Rv2648	True	Rv2647	InsertionSeqs_And_Phages	Rv2648	InsertionSeqs_And_Phages
NC_000962.3	2973421	2973794	IntergenicRegion_2080_Rv2649-Rv2650c	True	Rv2649	InsertionSeqs_And_Phages	Rv2650c	InsertionSeqs_And_Phages
NC_000962.3	2975234	2975241	IntergenicRegion_2081_Rv2650c-Rv2651c	True	Rv2650c	InsertionSeqs_And_Phages	Rv2651c	InsertionSeqs_And_Phages
NC_000962.3	2975775	2975927	IntergenicRegion_2082_Rv2651c-Rv2652c	True	Rv2651c	InsertionSeqs_And_Phages	Rv2652c	InsertionSeqs_And_Phages
NC_000962.3	2976554	2976585	IntergenicRegion_2083_Rv2652c-Rv2653c	True	Rv2652c	InsertionSeqs_And_Phages	Rv2653c	InsertionSeqs_And_Phages
NC_000962.3	2976909	2976988	IntergenicRegion_2084_Rv2653c-Rv2654c	True	Rv2653c	InsertionSeqs_And_Phages	Rv2654c	InsertionSeqs_And_Phages
NC_000962.3	2978658	2978659	IntergenicRegion_2085_Rv2655c-Rv2656c	True	Rv2655c	InsertionSeqs_And_Phages	Rv2656c	InsertionSeqs_And_Phages
NC_000962.3	2979309	2979325	IntergenicRegion_2086_Rv2657c-Rv2658c	True	Rv2657c	InsertionSeqs_And_Phages	Rv2658c	InsertionSeqs_And_Phages
NC_000962.3	2979688	2979690	IntergenicRegion_2087_Rv2658c-Rv2659c	True	Rv2658c	InsertionSeqs_And_Phages	Rv2659c	InsertionSeqs_And_Phages
NC_000962.3	2980818	2980962	IntergenicRegion_2088_Rv2659c-Rv2660c	True	Rv2659c	InsertionSeqs_And_Phages	Rv2660c	NotExcluded
NC_000962.3	2981754	2981852	IntergenicRegion_2089_Rv2662-Rv2663	False	Rv2662	NotExcluded	Rv2663	NotExcluded
NC_000962.3	2982086	2982096	IntergenicRegion_2090_Rv2663-Rv2664	False	Rv2663	NotExcluded	Rv2664	NotExcluded
NC_000962.3	2982351	2982698	IntergenicRegion_2091_Rv2664-Rv2665	True	Rv2664	NotExcluded	Rv2665	Coscolla Repetitive Genes
NC_000962.3	2982980	2983070	IntergenicRegion_2092_Rv2665-Rv2666	True	Rv2665	Coscolla Repetitive Genes	Rv2666	InsertionSeqs_And_Phages
NC_000962.3	2983874	2983895	IntergenicRegion_2093_Rv2666-Rv2667	True	Rv2666	InsertionSeqs_And_Phages	Rv2667	NotExcluded
NC_000962.3	2984654	2984732	IntergenicRegion_2094_Rv2667-Rv2668	False	Rv2667	NotExcluded	Rv2668	NotExcluded
NC_000962.3	2985254	2985282	IntergenicRegion_2095_Rv2668-Rv2669	False	Rv2668	NotExcluded	Rv2669	NotExcluded
NC_000962.3	2987615	2987681	IntergenicRegion_2096_Rv2671-Rv2672	False	Rv2671	NotExcluded	Rv2672	NotExcluded
NC_000962.3	2989268	2989290	IntergenicRegion_2097_Rv2672-Rv2673	True	Rv2672	NotExcluded	Rv2673	Coscolla Repetitive Genes
NC_000962.3	2990592	2990705	IntergenicRegion_2098_Rv2673-Rv2674	True	Rv2673	Coscolla Repetitive Genes	Rv2674	NotExcluded
NC_000962.3	2991116	2991183	IntergenicRegion_2099_Rv2674-Rv2675c	False	Rv2674	NotExcluded	Rv2675c	NotExcluded
NC_000962.3	2992628	2992633	IntergenicRegion_2100_Rv2676c-Rv2677c	False	Rv2676c	NotExcluded	Rv2677c	NotExcluded
