Chrom	Start	End	Strand	H37rv_GeneID	Symbol	Feature	ExcludedGroup_Category	PEandPPE_Subfamily	Product	Functional_Category	Is_Pseudogene	Mean_EBR_36CI	gene_PercentPerfect_EBR_36CI	gene_ProportionWith_NANs_EBR_36CI	gene_GC_Content	Mean_PileupMapScore_K50_E4	Mean_PileupMapScore_K100_E4	Mean_PileupMapScore_K125_E4	Length
NC_000962.3	2808309	2808735	+	Rv2494	vapC38	CDS	NotExcluded	None	Possible toxin VapC38. Contains PIN domain.	virulence, detoxification, adaptation	No	1.0	100.0	0.0	65.96244131455398	1.0	1.0	1.0	426
NC_000962.3	2808757	2809939	-	Rv2495c	bkdC	CDS	NotExcluded	None	Probable branched-chain keto acid dehydrogenase E2 component BkdC	intermediary metabolism and respiration	No	1.0	100.0	0.0	65.39763113367174	1.0	1.0	1.0	1182
NC_000962.3	2809935	2810982	-	Rv2496c	bkdB	CDS	NotExcluded	None	Probable branched-chain keto acid dehydrogenase E1 component, beta subunit BkdB	intermediary metabolism and respiration	No	1.0	100.0	0.0	63.89684813753582	1.0	1.0	1.0	1047
NC_000962.3	2810992	2812096	-	Rv2497c	bkdA	CDS	NotExcluded	None	Probable branched-chain keto acid dehydrogenase E1 component, alpha subunit BkdA	intermediary metabolism and respiration	No	1.0	100.0	0.0	64.40217391304348	1.0	1.0	1.0	1104
NC_000962.3	2812354	2813176	-	Rv2498c	citE	CDS	NotExcluded	None	Probable citrate (pro-3S)-lyase (beta subunit) CitE (citrase) (citratase) (citritase) (citridesmolase) (citrase aldolase)	intermediary metabolism and respiration	No	0.999831035414977	99.39172749391727	0.0	67.76155717761557	1.0	1.0	1.0	822
NC_000962.3	2813172	2813730	-	Rv2499c	Rv2499c	CDS	NotExcluded	None	Possible oxidase regulatory-related protein	intermediary metabolism and respiration	No	1.0	100.0	0.0	62.18637992831541	1.0	1.0	1.0	558
NC_000962.3	2813726	2814911	-	Rv2500c	fadE19	CDS	NotExcluded	None	Possible acyl-CoA dehydrogenase FadE19 (MMGC)	lipid metabolism	No	1.0	100.0	0.0	61.51898734177215	1.0	1.0	1.0	1185
NC_000962.3	2814915	2816880	-	Rv2501c	accA1	CDS	NotExcluded	None	Probable acetyl-/propionyl-coenzyme A carboxylase alpha chain (alpha subunit) AccA1: biotin carboxylase + biotin carboxyl carrier protein (BCCP)	lipid metabolism	No	0.9997738196211479	99.18575063613233	0.0	67.63358778625954	1.0	1.0	1.0	1965
NC_000962.3	2816884	2818474	-	Rv2502c	accD1	CDS	NotExcluded	None	Probable acetyl-/propionyl-CoA carboxylase (beta subunit) AccD1	lipid metabolism	No	1.0	100.0	0.0	65.78616352201257	1.0	1.0	1.0	1590
NC_000962.3	2818470	2819127	-	Rv2503c	scoB	CDS	NotExcluded	None	Probable succinyl-CoA:3-ketoacid-coenzyme A transferase (beta subunit) ScoB (3-oxo-acid:CoA transferase) (OXCT B) (succinyl CoA:3-oxoacid CoA-transferase)	lipid metabolism	No	1.0	100.0	0.0	63.77473363774734	1.0	1.0	1.0	657
NC_000962.3	2819123	2819870	-	Rv2504c	scoA	CDS	NotExcluded	None	Probable succinyl-CoA:3-ketoacid-coenzyme A transferase (alpha subunit) ScoA (3-oxo acid:CoA transferase) (OXCT A) (succinyl-CoA:3-oxoacid-coenzyme A transferase)	lipid metabolism	No	1.0	100.0	0.0	65.46184738955823	1.0	1.0	1.0	747
NC_000962.3	2819952	2821596	-	Rv2505c	fadD35	CDS	NotExcluded	None	Probable fatty-acid-CoA ligase FadD35 (fatty-acid-CoA synthetase) (fatty-acid-CoA synthase)	lipid metabolism	No	1.0	100.0	0.0	64.53771289537713	1.0	1.0	1.0	1644
NC_000962.3	2821711	2822359	+	Rv2506	Rv2506	CDS	NotExcluded	None	Probable transcriptional regulatory protein (probably TetR-family)	regulatory proteins	No	1.0	100.0	0.0	66.82098765432099	1.0	1.0	1.0	648
NC_000962.3	2822437	2823259	+	Rv2507	Rv2507	CDS	NotExcluded	None	Possible conserved proline rich membrane protein	cell wall and cell processes	No	0.9801297648012977	82.36009732360098	0.0	67.2749391727494	1.0	1.0	1.0	822
NC_000962.3	2823255	2824593	-	Rv2508c	Rv2508c	CDS	NotExcluded	None	Probable conserved integral membrane leucine and alanine rich protein	cell wall and cell processes	No	1.0	100.0	0.0	67.26457399103138	1.0	1.0	1.0	1338
NC_000962.3	2824677	2825484	+	Rv2509	Rv2509	CDS	NotExcluded	None	Probable short-chain type dehydrogenase/reductase	intermediary metabolism and respiration	No	1.0	100.0	0.0	65.79925650557621	1.0	1.0	1.0	807
NC_000962.3	2825487	2827089	-	Rv2510c	Rv2510c	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	66.29213483146067	1.0	1.0	1.0	1602
NC_000962.3	2827156	2827804	+	Rv2511	orn	CDS	NotExcluded	None	Oligoribonuclease Orn	intermediary metabolism and respiration	No	1.0	100.0	0.0	65.4320987654321	1.0	1.0	1.0	648
NC_000962.3	2827853	2827926	+	MTB000033	hisT	tRNA	NotExcluded	None	tRNA-His (GTG)	stable RNAs	No	1.0	100.0	0.0	57.534246575342465	1.0	1.0	1.0	73
NC_000962.3	2828555	2829803	-	Rv2512c	Rv2512c	CDS	InsertionSeqs_And_Phages	None	Transposase for insertion sequence element IS1081	insertion seqs and phages	No	0.3831463675213675	5.8493589743589745	0.0	66.42628205128206	0.1796342848557692	0.18342674595352557	0.18873929596153843	1248
NC_000962.3	2830160	2830583	+	Rv2513	Rv2513	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	0.9980956133438403	93.14420803782507	0.0	62.88416075650118	1.0	1.0	1.0	423
NC_000962.3	2830876	2831338	-	Rv2514c	Rv2514c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	62.121212121212125	1.0	1.0	1.0	462
NC_000962.3	2831343	2832591	-	Rv2515c	Rv2515c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	65.78525641025641	1.0	1.0	1.0	1248
NC_000962.3	2832709	2833513	-	Rv2516c	Rv2516c	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	61.19402985074627	1.0	1.0	1.0	804
NC_000962.3	2833509	2833761	-	Rv2517c	Rv2517c	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No	1.0	100.0	0.0	59.92063492063492	1.0	1.0	1.0	252
NC_000962.3	2834108	2835335	-	Rv2518c	ldtB	CDS	NotExcluded	None	Probable L,D-transpeptidase LdtB	cell wall and cell processes	No	0.9982341754957891	93.64303178484109	0.0	65.19967400162999	1.0	1.0	1.0	1227
NC_000962.3	2835493	2835566	+	MTB000034	lysU	tRNA	NotExcluded	None	tRNA-Lys (CTT)	stable RNAs	No	1.0	100.0	0.0	60.273972602739725	1.0	1.0	1.0	73
NC_000962.3	2835784	2837263	+	Rv2519	PE26	CDS	PE/PPEs	PE_V_PGRS	PE family protein PE26	PE/PPE	No	0.999305086019082	97.49830966869506	0.0	65.24678837052062	0.9989858012170385	1.0	1.0	1479
NC_000962.3	2837387	2837615	-	Rv2520c	Rv2520c	CDS	NotExcluded	None	Possible conserved membrane protein	cell wall and cell processes	No	1.0	100.0	0.0	62.719298245614034	1.0	1.0	1.0	228
NC_000962.3	2837683	2838157	+	Rv2521	bcp	CDS	NotExcluded	None	Probable bacterioferritin comigratory protein Bcp	virulence, detoxification, adaptation	No	1.0	100.0	0.0	62.869198312236286	1.0	1.0	1.0	474
NC_000962.3	2838128	2839541	-	Rv2522c	Rv2522c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	0.9995478493355351	98.44302901627742	0.0	68.50672328379335	1.0	1.0	1.0	1413
NC_000962.3	2839537	2839930	-	Rv2523c	acpS	CDS	NotExcluded	None	holo-[acyl-carrier protein] synthase AcpS (holo-ACP synthase) (CoA:APO-[ACP]pantetheinephosphotransferase) (CoA:APO-[acyl-carrier protein]pantetheinephosphotransferase)	lipid metabolism	No	1.0	100.0	0.0	68.70229007633588	1.0	1.0	1.0	393
NC_000962.3	2840122	2849332	-	Rv2524c	fas	CDS	NotExcluded	None	Probable fatty acid synthase Fas (fatty acid synthetase)	lipid metabolism	No	0.9997557003257329	99.12052117263843	0.0	69.2399565689468	1.0	1.0	1.0	9210
NC_000962.3	2849851	2850574	-	Rv2525c	Rv2525c	CDS	NotExcluded	None	Conserved hypothetical protein. Secreted; predicted to be a substrate of the twin arginine translocation (tat) export system.	conserved hypotheticals	No	0.9999615798370984	99.86168741355463	0.0	65.83679114799446	1.0	1.0	1.0	723
NC_000962.3	2851090	2851318	+	Rv2526	vapB17	CDS	NotExcluded	None	Possible antitoxin VapB17	virulence, detoxification, adaptation	No	1.0	100.0	0.0	69.29824561403508	1.0	1.0	1.0	228
NC_000962.3	2851314	2851716	+	Rv2527	vapC17	CDS	NotExcluded	None	Possible toxin VapC17	virulence, detoxification, adaptation	No	0.999930901050304	99.75124378109453	0.0	61.44278606965174	1.0	1.0	1.0	402
NC_000962.3	2851750	2852671	-	Rv2528c	mrr	CDS	NotExcluded	None	Probable restriction system protein Mrr	information pathways	No	1.0	100.0	0.0	63.73507057546146	1.0	1.0	1.0	921
NC_000962.3	2852874	2854266	+	Rv2529	Rv2529	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	0.9999600893997445	99.85632183908046	0.0	69.89942528735632	1.0	1.0	1.0	1392
NC_000962.3	2854266	2854686	-	Rv2530c	vapC39	CDS	NotExcluded	None	Possible toxin VapC39. Contains PIN domain.	virulence, detoxification, adaptation	No	1.0	100.0	0.0	62.857142857142854	1.0	1.0	1.0	420
NC_000962.3	2854682	2854907	-	Rv2530A	vapB39	CDS	NotExcluded	None	Possible antitoxin VapB39	virulence, detoxification, adaptation	No	1.0	100.0	0.0	58.666666666666664	1.0	1.0	1.0	225
NC_000962.3	2854937	2857781	-	Rv2531c	Rv2531c	CDS	NotExcluded	None	Probable amino acid decarboxylase	intermediary metabolism and respiration	No	0.9994823409907798	98.13642756680731	0.0	63.50210970464135	1.0	1.0	1.0	2844
NC_000962.3	2857852	2858254	-	Rv2532c	Rv2532c	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	67.91044776119404	1.0	1.0	1.0	402
NC_000962.3	2858253	2858724	-	Rv2533c	nusB	CDS	NotExcluded	None	N utilization substance protein NusB (NusB protein)	information pathways	No	1.0	100.0	0.0	70.276008492569	1.0	1.0	1.0	471
NC_000962.3	2858726	2859290	-	Rv2534c	efp	CDS	NotExcluded	None	Probable elongation factor P Efp	information pathways	No	1.0	100.0	0.0	64.18439716312056	1.0	1.0	1.0	564
NC_000962.3	2859299	2860418	-	Rv2535c	pepQ	CDS	NotExcluded	None	Probable cytoplasmic peptidase PepQ	intermediary metabolism and respiration	No	0.9998510574918081	99.46380697050938	0.0	67.02412868632707	1.0	1.0	1.0	1119
NC_000962.3	2860451	2861144	+	Rv2536	Rv2536	CDS	NotExcluded	None	Probable conserved transmembrane protein	cell wall and cell processes	No	1.0	100.0	0.0	66.95526695526695	1.0	1.0	1.0	693
NC_000962.3	2861147	2861591	-	Rv2537c	aroD	CDS	NotExcluded	None	3-dehydroquinate dehydratase AroD (AROQ) (3-dehydroquinase) (type II dhqase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	66.21621621621621	1.0	1.0	1.0	444
NC_000962.3	2861587	2862676	-	Rv2538c	aroB	CDS	NotExcluded	None	3-dehydroquinate synthase AroB	intermediary metabolism and respiration	No	1.0	100.0	0.0	68.68686868686869	1.0	1.0	1.0	1089
NC_000962.3	2862672	2863203	-	Rv2539c	aroK	CDS	NotExcluded	None	Shikimate kinase AroK (SK)	intermediary metabolism and respiration	No	1.0	100.0	0.0	72.69303201506591	1.0	1.0	1.0	531
NC_000962.3	2863206	2864412	-	Rv2540c	aroF	CDS	NotExcluded	None	Probable chorismate synthase AroF (5-enolpyruvylshikimate-3-phosphate phospholyase)	intermediary metabolism and respiration	No	0.9986180210060807	95.02487562189054	0.0	73.30016583747927	1.0	1.0	1.0	1206
NC_000962.3	2864426	2864834	+	Rv2541	Rv2541	CDS	NotExcluded	None	Hypothetical alanine rich protein	conserved hypotheticals	No	0.9843409586056644	62.5	0.0	78.18627450980392	1.0	1.0	1.0	408
NC_000962.3	2865129	2866341	+	Rv2542	Rv2542	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	67.57425742574257	1.0	1.0	1.0	1212
NC_000962.3	2866467	2867127	+	Rv2543	lppA	CDS	Coscolla Repetitive Genes	None	Probable conserved lipoprotein LppA	cell wall and cell processes	No	0.9910492544892212	61.06060606060606	0.3712121212121212	61.06060606060606	0.7171515151515151	0.9483484848484848	0.9984848484848485	660
NC_000962.3	2867123	2867786	+	Rv2544	lppB	CDS	Coscolla Repetitive Genes	None	Probable conserved lipoprotein LppB	cell wall and cell processes	No	0.9890053770302117	35.8974358974359	0.4177978883861237	59.42684766214178	0.7187481146304675	0.9487405731523378	0.9984917043740573	663
NC_000962.3	2867782	2868061	+	Rv2545	vapB18	CDS	NotExcluded	None	Possible antitoxin VapB18	virulence, detoxification, adaptation	No	1.0	100.0	0.0	61.29032258064516	1.0	1.0	1.0	279
NC_000962.3	2868153	2868567	+	Rv2546	vapC18	CDS	NotExcluded	None	Possible toxin VapC18	virulence, detoxification, adaptation	No	1.0	100.0	0.0	64.4927536231884	1.0	1.0	1.0	414
NC_000962.3	2868605	2868863	+	Rv2547	vapB19	CDS	NotExcluded	None	Possible antitoxin VapB19	virulence, detoxification, adaptation	No	1.0	100.0	0.0	65.11627906976744	1.0	1.0	1.0	258
NC_000962.3	2868859	2869237	+	Rv2548	vapC19	CDS	NotExcluded	None	Possible toxin VapC19	virulence, detoxification, adaptation	No	1.0	100.0	0.0	65.07936507936508	1.0	1.0	1.0	378
NC_000962.3	2869252	2869627	-	Rv2548A	Rv2548A	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	63.2	1.0	1.0	1.0	375
NC_000962.3	2869726	2870122	-	Rv2549c	vapC20	CDS	NotExcluded	None	Possible toxin VapC20	virulence, detoxification, adaptation	No	1.0	100.0	0.0	62.37373737373738	1.0	1.0	1.0	396
NC_000962.3	2870118	2870364	-	Rv2550c	vapB20	CDS	NotExcluded	None	Possible antitoxin VapB20	virulence, detoxification, adaptation	No	1.0	100.0	0.0	60.97560975609756	1.0	1.0	1.0	246
NC_000962.3	2870774	2871194	-	Rv2551c	Rv2551c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	73.57142857142857	1.0	1.0	1.0	420
NC_000962.3	2871205	2872015	-	Rv2552c	aroE	CDS	NotExcluded	None	Probable shikimate 5-dehydrogenase AroE (5-dehydroshikimate reductase)	intermediary metabolism and respiration	No	0.9982510288065845	96.91358024691358	0.0	70.98765432098766	1.0	1.0	1.0	810
NC_000962.3	2872011	2873265	-	Rv2553c	Rv2553c	CDS	NotExcluded	None	Probable conserved membrane protein	cell wall and cell processes	No	1.0	100.0	0.0	65.07177033492823	1.0	1.0	1.0	1254
NC_000962.3	2873257	2873770	-	Rv2554c	Rv2554c	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	0.9989170457006714	96.10136452241716	0.0	70.9551656920078	1.0	1.0	1.0	513
NC_000962.3	2873770	2876485	-	Rv2555c	alaS	CDS	NotExcluded	None	Probable alanyl-tRNA synthetase AlaS (alanine--tRNA ligase) (alanine translase) (ALARS)	information pathways	No	0.9999488438714959	99.8158379373849	0.0	65.70902394106814	1.0	1.0	1.0	2715
NC_000962.3	2876575	2876965	-	Rv2556c	Rv2556c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	66.41025641025641	1.0	1.0	1.0	390
NC_000962.3	2877071	2877746	+	Rv2557	Rv2557	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	65.03703703703704	0.9903703703703703	1.0	1.0	675
NC_000962.3	2877830	2878541	+	Rv2558	Rv2558	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	67.22925457102673	0.990857946554149	1.0	1.0	711
NC_000962.3	2878570	2879929	-	Rv2559c	Rv2559c	CDS	NotExcluded	None	Conserved hypothetical alanine leucine valine rich protein	conserved hypotheticals	No	1.0	100.0	0.0	69.16850625459897	1.0	1.0	1.0	1359
NC_000962.3	2880074	2881052	+	Rv2560	Rv2560	CDS	NotExcluded	None	Probable proline and glycine rich transmembrane protein	cell wall and cell processes	No	0.9669393319700068	84.86707566462167	0.0	66.25766871165644	1.0	1.0	1.0	978
NC_000962.3	2881408	2881702	+	Rv2561	Rv2561	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	61.224489795918366	1.0	1.0	1.0	294
NC_000962.3	2881757	2882147	+	Rv2562	Rv2562	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	59.23076923076923	1.0	1.0	1.0	390
NC_000962.3	2882289	2883339	+	Rv2563	Rv2563	CDS	NotExcluded	None	Probable glutamine-transport transmembrane protein ABC transporter	cell wall and cell processes	No	1.0	100.0	0.0	64.66666666666667	1.0	1.0	1.0	1050
NC_000962.3	2883341	2884334	+	Rv2564	glnQ	CDS	NotExcluded	None	Probable glutamine-transport ATP-binding protein ABC transporter GlnQ	cell wall and cell processes	No	1.0	100.0	0.0	65.76032225579053	0.9647532729103726	1.0	1.0	993
NC_000962.3	2884610	2886362	+	Rv2565	Rv2565	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	64.61187214611873	1.0	1.0	1.0	1752
NC_000962.3	2886372	2889795	+	Rv2566	Rv2566	CDS	NotExcluded	None	Long conserved protein	conserved hypotheticals	No	0.9990261953452139	96.90330119777973	0.0	69.17908267601518	1.0	1.0	1.0	3423
NC_000962.3	2889794	2892449	+	Rv2567	Rv2567	CDS	NotExcluded	None	Conserved hypothetical alanine and leucine rich protein	conserved hypotheticals	No	0.9998221385227035	99.35969868173258	0.0	66.17702448210923	1.0	1.0	1.0	2655
NC_000962.3	2892445	2893471	-	Rv2568c	Rv2568c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	0.9995668182802687	98.44054580896686	0.0	63.1578947368421	1.0	1.0	1.0	1026
NC_000962.3	2893463	2894408	-	Rv2569c	Rv2569c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	65.29100529100529	1.0	1.0	1.0	945
NC_000962.3	2894511	2894901	+	Rv2570	Rv2570	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	67.17948717948718	1.0	1.0	1.0	390
NC_000962.3	2894892	2895960	-	Rv2571c	Rv2571c	CDS	NotExcluded	None	Probable transmembrane alanine and valine and leucine rich protein	cell wall and cell processes	No	1.0	100.0	0.0	66.85393258426966	1.0	1.0	1.0	1068
NC_000962.3	2896012	2897803	-	Rv2572c	aspS	CDS	NotExcluded	None	Probable aspartyl-tRNA synthetase AspS (aspartate--tRNA ligase) (ASPRS) (aspartic acid translase)	information pathways	No	1.0	100.0	0.0	67.50418760469012	1.0	1.0	1.0	1791
NC_000962.3	2898042	2898783	+	Rv2573	Rv2573	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	70.44534412955466	1.0	1.0	1.0	741
NC_000962.3	2898805	2899309	+	Rv2574	Rv2574	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	65.47619047619048	1.0	1.0	1.0	504
NC_000962.3	2899338	2900220	+	Rv2575	Rv2575	CDS	NotExcluded	None	Possible conserved membrane glycine rich protein	cell wall and cell processes	No	1.0	100.0	0.0	65.75963718820861	1.0	1.0	1.0	882
NC_000962.3	2900225	2900690	-	Rv2576c	Rv2576c	CDS	NotExcluded	None	Possible conserved membrane protein	cell wall and cell processes	No	1.0	100.0	0.0	64.51612903225806	1.0	1.0	1.0	465
NC_000962.3	2900917	2902507	+	Rv2577	Rv2577	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	64.46540880503144	1.0	1.0	1.0	1590
NC_000962.3	2902508	2903531	-	Rv2578c	Rv2578c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	67.83968719452591	1.0	1.0	1.0	1023
NC_000962.3	2903638	2904541	+	Rv2579	dhaA	CDS	NotExcluded	None	Possible haloalkane dehalogenase DhaA (1-chlorohexane halidohydrolase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	63.565891472868216	1.0	1.0	1.0	903
NC_000962.3	2904820	2906092	-	Rv2580c	hisS	CDS	NotExcluded	None	Probable histidyl-tRNA synthetase HisS (histidine--tRNA ligase) (HISRS) (histidine--translase)	information pathways	No	1.0	100.0	0.0	67.29559748427673	1.0	1.0	1.0	1272
NC_000962.3	2906088	2906763	-	Rv2581c	Rv2581c	CDS	NotExcluded	None	Possible glyoxalase II (hydroxyacylglutathione hydrolase) (GLX II)	virulence, detoxification, adaptation	No	1.0	100.0	0.0	64.74074074074075	1.0	1.0	1.0	675
NC_000962.3	2906813	2907740	+	Rv2582	ppiB	CDS	NotExcluded	None	Probable peptidyl-prolyl cis-trans isomerase B PpiB (cyclophilin) (PPIase) (rotamase) (peptidylprolyl isomerase)	information pathways	No	1.0	100.0	0.0	64.07766990291262	1.0	1.0	1.0	927
NC_000962.3	2907825	2910198	-	Rv2583c	relA	CDS	NotExcluded	None	Probable GTP pyrophosphokinase RelA (ATP:GTP 3'- pyrophosphotransferase) (PPGPP synthetase I) ((P)PPGPP synthetase) (GTP diphosphokinase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	65.19174041297936	1.0	1.0	1.0	2373
NC_000962.3	2910228	2910900	-	Rv2584c	apt	CDS	NotExcluded	None	Adenine phosphoribosyltransferase Apt (APRT) (AMP diphosphorylase) (AMP pyrophosphorylase) (transphosphoribosidase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	69.04761904761905	1.0	1.0	1.0	672
NC_000962.3	2911003	2912677	-	Rv2585c	Rv2585c	CDS	NotExcluded	None	Possible conserved lipoprotein	cell wall and cell processes	No	1.0	100.0	0.0	66.54719235364396	1.0	1.0	1.0	1674
NC_000962.3	2912682	2914011	-	Rv2586c	secF	CDS	NotExcluded	None	Probable protein-export membrane protein SecF	cell wall and cell processes	No	0.9991848507649861	97.06546275395034	0.0	65.83897667419112	1.0	1.0	1.0	1329
NC_000962.3	2914014	2915736	-	Rv2587c	secD	CDS	NotExcluded	None	Probable protein-export membrane protein SecD	cell wall and cell processes	No	0.9997741644083107	99.1869918699187	0.0	66.2020905923345	1.0	1.0	1.0	1722
NC_000962.3	2915845	2916193	-	Rv2588c	yajC	CDS	NotExcluded	None	Probable conserved membrane protein secretion factor YajC	cell wall and cell processes	No	1.0	100.0	0.0	60.91954022988506	1.0	1.0	1.0	348
NC_000962.3	2916359	2917709	+	Rv2589	gabT	CDS	NotExcluded	None	4-aminobutyrate aminotransferase GabT (gamma-amino-N-butyrate transaminase) (GABA transaminase) (glutamate:succinic semialdehyde transaminase) (GABA aminotransferase) (GABA-at)	intermediary metabolism and respiration	No	1.0	100.0	0.0	66.96296296296296	1.0	1.0	1.0	1350
NC_000962.3	2917870	2921377	+	Rv2590	fadD9	CDS	NotExcluded	None	Probable fatty-acid-CoA ligase FadD9 (fatty-acid-CoA synthetase) (fatty-acid-CoA synthase)	lipid metabolism	No	0.9999128726673636	99.68634160250926	0.0	66.18192187054463	1.0	1.0	1.0	3507
NC_000962.3	2921550	2923182	+	Rv2591	PE_PGRS44	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS44	PE/PPE	No	0.9538398692810457	40.44117647058824	0.0	73.03921568627452	0.9963235294117647	1.0	1.0	1632
NC_000962.3	2923198	2924233	-	Rv2592c	ruvB	CDS	NotExcluded	None	Probable holliday junction DNA helicase RuvB	information pathways	No	1.0	100.0	0.0	69.7584541062802	1.0	1.0	1.0	1035
